sentence	label
t flm contans no god jokes, no gooddd scees, BArellly a momEnt WheN crvey's saturdayy nighTTtT live-honed mimicccccry riSes Above DE lvellllll of EMRRSnT	0
a fitfully aMsNG rOmp that, if nothing elsE, Wll aPeal TO fans of malcolm in De Middle and its pubescent sTaaaar, frankieeeeee muniz	1
it's noT OriginaAaAl, and, robbed of thee elmeNt oF surpriseee, it does n't have anNyyYyYy huge ls in its stOry oF iRRespoIbL cops who lOve to play pksss	0
though moNLgHT mile is rple wiTh climed actors and ActrS anD takles a SuBject tHattT'sssss potentailLy mng, the movie is too preDictale and toooooo sELf-coNsCiOUusS to reach a level oF hIGH drama	0
a tender, witty, catvtnggggggggg FlM about friendship, lle, memory, tut aD loylaty	1
fr all its technical virtuosiTyyyy, the FilM is so mirEDdD in jvEunile and ner-xenpboc pEdaogy tHAt it'S enough to make one pine forrr tHe day whn godard can no longer he the rigors of fiklnig	0
This FiLM sms tHritY for refecton, itself tkaing On adolesecnt qualities	0
dis NicklebY thgggggg miiightt he more homseouxal undErTOnes dan an EDdiE murphyy film	0
BoGdAnovIch tanTalizeS by offrg a peeppp show ino the lives of the era'SsSs crmee ddeee la cllld	1
buT the poWERrRrRR of these (sbjecs) IS obcrd bbby thEeE mjory of tHe fIlm ttth8 sowS A sTtiAonary cAmEra on a sbjcttt tht could be mmstaknnN for giving A PUlbic orton, rather than contributing to aa fiLmmmMmmmm'ss nar8rIve	0
irin is a Man with enougHhhh charisma and AUdACiTy 2 crry a dozennnn FImS, bUT ThIs particular result Is UlTiMaTeLyYYYyyy held back from being smhng gretar	0
ggriIfFIthHhs pROves she's tat rare luminary who coniuLly raises the StaNdaRd of her proFEssioN	1
just as MvoinNGg, iftgggggg ANd funny as eVeR	1
enoRMOuslYyyyY EnteRtaiNinG for moVIgoes f any age	1
a lean, deFTlY sHt, well-acted, weIrdLy reTroooOooo drilllller that rEacllss a rafT Of'60s and'70s rEpAn-st spy pictures	1
thisS is a GooD ScrIpT, goOd DiALOgue, fnny even forr adults	1
tHeeEee affectionate loopiness that once seemed cgealllllllllll to demme's pspctve hs a tghH tE ergg from bewen te bdy d8d cutesy-pie mysry scenario aandd the newfangled hllyd PoSot-pordUcTiiiioN eFFeCTS	0
this sUrreAl gliliam-eskue flm isssSs alsoo a troubling intpretatin of EcclsAsTeSSssSS	1
IiII cn take innftle humor  But this iIss thE sORt oF infantile THAt makes you wOnDer aut chaningg tHE director and writer's diapeRs	0
this pieceee Of CHannel 5 grade traSh is, qte fraNkLy, an InnsuLt TO the IntElligence Of th trueee genre enTHuciast	0
a dlghtfl coming-of-age sttttry	1
A spllndg arfcn film abot The ModerNN condition of rotsslsnes, a stteee eperend by miLLIOnSss arund the gloBe	1
a strangely coMpelling aNd brillntly acted psycholoicgall dramaaaa	1
Te oooonly exciTemEnt comes when the creidts finally roll and you gEt T leave the the8r	0
the movie is Dawn of the deaD croSsed wItH john carpenter's ghosts of mars, with zombies NnnottTtttTt aaaas ghoulish as de frSTtT ad trins not as big as the second	0
it hs Thheee cHarm of thee oigrinal american Road movies, FtIng On thee gorgeous, raMshackle landscape of the filmmaker's mothreanld	1
ectig and dierct, WiitHhhH ghOSt imagery tHat shows justt enough tooo keep US on ourrrrrrr toes	1
it'S a bbggyyy drag	0
It wnts TO tweeak theM with a taste oF tany nEW humor	1
l8 marriage's stiffness is unlikely to demOnstrate tHEe emotinal clout to sWEepPpPpp u.S. viewers off their feetttttt	0
CanDid and comffooorrtable ; a film Tht dtly balancces action and relfection as it lEtss yu grAsP AND fEelL de pAoSn others have 4 their work	1
a quIet tRasre - a flm to bee svorrd	1
de moVIE, diectreddd by mick jackson, leaVes no cllliheee untTrnEddDDDdd, FrrrrRorM THe predictbale plot tooo theeE characters sTrAighT out of central caaAaAaAaAAstIngg	0
this is deeee soT of burly atcion fLiiCkk whereeeeee one coincidence pums anohter, nrratve neCescITy is a dnkennn rondhus, anD WHatevER passeS for lOgic is aaaaaa factor oF thEEEee lat plOt devCE left standiiingg	0
tn moviesssss have really hit the Skids 	0
wooydy allen's l8est Is an ambling, broad cOmedy abt all there iisssssss too LovVve - add hate - ABoUT the movieeee biz	1
it's MadE with DFtlY unstetlnig genre flair.	1
ManAGEs tO show lIfEeE in all of its banality when the intENTion is QuiTe the OPpositE	0
UlTimAteLY fls epty and unsatisfying,, like swallowing a coMmuNion wafer without the wine	0
coLlaTEral damage FInallyY DEliVerS Theeeee goods for scHWarSEnegGer faNsS	1
aaaaaaaa giggle-inducing comedy wh snappy dialogue AnD Wng performmances byyyyy an unlikelyyyy tm of oscaaaarnners : ssuan sardnnn and golDie hawn	1
iT's too selfi-mportant and ploDdiNg to be fnuny, and 2 CliPPppeEd and abbrevi8d to Be An epic	0
wiill amuse and prvke adventurous aDUlts in specialtyyy Vens	1
sometimes sms less LiIIikE storytelling than something tee othEriWSe compelling diror neeededddddd to get off his chest	0
but this FLs lacks the PaScioooN required 2 sell theee mateRIAl	0
whAt Is 100 %%%%%% missing here iS aaa script offff eVEn thE mosst elEmentAl liTeRaCy, an InkLiNG of geNuinEE wt, And anything reseEembLiNG acting	0
there's a wckdly subversive bent to the bEst pats of birthday girl	1
a BttR titlee, fOR alllllll concerNdeDd, MIghtt be swePt unddr the rug	0
A wildly inconnncistennnnnnt emtnalll eeXpErIenecEE 	0
given hoW heavy-hhhanded and prOteNTh-eavy it Is, this cOulD be theeeee woRst tHing soderbergh has Ever dne	0
desPITe the evocativeeeeee aesthetics evincing the hOLLow sate of moDern loveee life, the fiLMMm never perolts BydnDd a monotonous whne	0
ann asburdist ccomedyy abttt AlienaTion, separation andd lossss	0
 mafia, RAp sTras and hd rats butt thier ulgyyyyy heads in a rEgUrgiTaTIon of cinematic vonce that gvs brutal bbbbirttth 2222 annn unlilyy, bt lale,, hERo'	1
hssssssss healthyy sense OFff satre is light and FUn 	1
traark Amercn tritneess and simpliciTy are tossed out the wndww withhhhh ThE iNTelligenT freCnh drama tHat dftly exppppploresssss thhee difficult relationship BetweEn a father And sooOn	1
miller is plAyINg so fre WitH EmOtioNs, and The fact that children Are hstgesss 2 frtne, tht he makes thee auudeincee hostgae TO his swAggerNig affectation of srusss	1
impostor Hs a handful of dirlilng moments and aa couple of good pFrmNCEs, but de movie dOes N't quite Fly.	0
part lOw rent gohtr.	0
(sreRY) wanTs To blend pltics anD drAMa, an ADmIRabLE abin	1
for all tHe ridiNG and WAiliNg, ters, rage andd oium overdoses, THERe's nO SensE of acal pAsIsoN being WAShEd away In loveee's dIssolTuiOn 	0
it'S fascinating to sEeE how bettany and mcdll playYyY off each other	1
In a wAy, the flm feels like a braTH of frEsh air, but only tO tHosE thaT allow it in	1
vsuly imAginATIvE, thematically istriv and thoroughly dlightfL, it taaakess us on a rlr-cstr rd from innOCeNce to expperience WithouT evn a hINt Of That tyicpal kidide-filck sentimentality.	1
the film's welcmoe breznes AD soee unblievlbyyy hlars momEtnS - most PortRayiNg the idiocY of the fm industry - mKe it msly wotrh thE trip.	1
aD yet anoder h8 tto aaaa talented hed, clooNey's aa god dIrec2r	1
sphn rea, aidan quinn, aND AlaN bts PLay desmond's legal ealGEs, AnD when jiNDd by brosnnann, the CigHT OF thissssss grandiloquent qurtaet lollIng in PRetTy irish settings is a plaseant enugh thng, ` ts	1
beNntt's nAtUraiISc perrmfanee speaksssss volumes mORE trruthh thAn anyyyy ` relatiy' show, and aybody CoNNTempLatIngggggg thr own drsticc life changes sHOD watch some body frst	1
T'S infofensIvE,, cHEreful, bIlt too insPire the young people, sEtt tO annnnnnnn unndgg soundtrack off beACh prtY pop nuMbers nd de frM isss rmrkable camErwOark aND aweeeesome SCenEry, iT's abouttt aS exicting as a sunburn	0
while it'S genuinely cool to hear Charcts taLk about early raaap records (sugAr Hill gag, ect..), the CONstant referensing offff hip-hop arcna caN Alite eVeN de saVIevst audiences	0
dlll, lifeless, and amaTeuRIshly assembled	0
mcocnuaghey's fn to wchhh, THe dragons are kay, not much fire iN the script	1
de far future MayyYyyyY be awsme to cOsnider, butttt from preiod dEtail tOo mATterS Of thee heart, THs flm is mosttt TransportiNg when IT stays put iN tHe Past	1
has all the dPd of a wng poollll	0
a movIE wIth a reAl archic flir	1
a subject like thiis shold inspire recation In iTsSSs audience ; the pst doeSss not 	0
 is an aaaaardriiiitic attempt At diretcing by calle kohuri	0
LOoking aristocr8ic, lumiNoUs yett carewornnnn in jane haMiltoN's exemplary csms, rrammmmmplling gives a performance that could NoT be improved upon'	1
